MTU, Time, Power, Cost, Voltage
MTU1,05/12/2015 18:58:39,5.209,0.79,121.8
MTU1,05/12/2015 18:58:38,5.209,0.79,121.8
MTU1,05/12/2015 18:58:42,5.209,0.79,121.8
MTU1,05/12/2015 18:58:38,5.195,0.78,121.6
MTU1,05/12/2015 18:58:37,5.206,0.79,121.6
MTU1,05/12/2015 18:58:36,5.221,0.79,121.8
MTU1,05/12/2015 18:58:35,5.203,0.79,121.8
MTU1,05/12/2015 18:58:34,5.200,0.78,121.8
MTU1,05/12/2015 18:58:33,5.217,0.79,121.9
MTU1,05/12/2015 18:58:32,5.224,0.79,122.0
MTU1,05/12/2015 18:58:31,5.205,0.79,121.9
MTU1,05/12/2015 18:58:30,5.199,0.78,121.7
MTU1,05/12/2015 18:58:38,5.199,0.78,121.7
MTU1,05/12/2015 18:58:30,5.199,0.78,121.7
MTU1,05/12/2015 18:58:29,5.199,0.78,121.7
MTU1,05/12/2015 18:58:28,5.222,0.79,121.9
MTU1,05/12/2015 18:58:32,5.222,0.79,121.9
MTU1,05/12/2015 18:58:28,5.222,0.79,122.0
MTU1,05/12/2015 18:58:27,5.203,0.79,121.8
MTU1,05/12/2015 18:58:26,5.202,0.79,121.8
MTU1,05/12/2015 18:58:25,5.226,0.79,122.0
MTU1,05/12/2015 18:58:24,5.213,0.79,122.0
MTU1,05/12/2015 18:58:23,5.202,0.79,121.8
MTU1,05/12/2015 18:58:22,5.208,0.79,121.8
MTU1,05/12/2015 18:58:21,5.226,0.79,122.0
MTU1,05/12/2015 18:58:20,5.208,0.79,121.9
MTU1,05/12/2015 18:58:19,5.199,0.78,121.7
MTU1,05/12/2015 18:58:18,5.208,0.79,121.7
MTU1,05/12/2015 18:58:17,5.222,0.79,121.9
MTU1,05/12/2015 18:58:16,5.203,0.79,121.8
MTU1,05/12/2015 18:58:15,5.198,0.78,121.7
MTU1,05/12/2015 18:58:14,5.212,0.79,121.8
MTU1,05/12/2015 18:58:13,5.220,0.79,121.9
MTU1,05/12/2015 18:58:12,5.202,0.79,121.8
MTU1,05/12/2015 18:58:11,5.200,0.78,121.6
MTU1,05/12/2015 18:58:10,5.217,0.79,121.8
MTU1,05/12/2015 18:58:09,5.221,0.79,121.9
MTU1,05/12/2015 18:58:08,5.201,0.79,121.8
MTU1,05/12/2015 18:58:07,5.203,0.79,121.7
MTU1,05/12/2015 18:58:06,5.227,0.79,121.9
MTU1,05/12/2015 18:58:05,5.219,0.79,121.9
MTU1,05/12/2015 18:58:04,5.201,0.79,121.8
MTU1,05/12/2015 18:58:03,5.206,0.79,121.7
MTU1,05/12/2015 18:58:02,5.226,0.79,121.9
MTU1,05/12/2015 18:58:01,5.219,0.79,121.9
MTU1,05/12/2015 18:58:00,5.209,0.79,121.8
MTU1,05/12/2015 18:57:59,5.209,0.79,121.8
MTU1,05/12/2015 18:57:58,5.209,0.79,121.8
MTU1,05/12/2015 18:58:02,5.209,0.79,121.8
MTU1,05/12/2015 18:57:58,5.227,0.79,121.9
MTU1,05/12/2015 18:57:57,5.213,0.79,121.9
MTU1,05/12/2015 18:57:56,5.202,0.79,121.7
MTU1,05/12/2015 18:57:55,5.202,0.79,121.7
MTU1,05/12/2015 18:57:57,5.202,0.79,121.7
MTU1,05/12/2015 18:57:55,5.211,0.79,121.8
MTU1,05/12/2015 18:57:54,5.228,0.79,121.9
MTU1,05/12/2015 18:57:53,5.209,0.79,121.8
MTU1,05/12/2015 18:57:52,5.201,0.79,121.7
MTU1,05/12/2015 18:57:51,5.215,0.79,121.8
MTU1,05/12/2015 18:57:50,5.225,0.79,121.9
MTU1,05/12/2015 18:57:49,5.203,0.79,121.8
MTU1,05/12/2015 18:57:48,5.202,0.79,121.7
MTU1,05/12/2015 18:57:47,5.221,0.79,121.9
MTU1,05/12/2015 18:57:46,5.221,0.79,121.9
MTU1,05/12/2015 18:57:47,5.221,0.79,121.9
MTU1,05/12/2015 18:57:46,5.221,0.79,121.9
MTU1,05/12/2015 18:57:45,5.204,0.79,121.7
MTU1,05/12/2015 18:57:44,5.204,0.79,121.7
MTU1,05/12/2015 18:57:43,5.220,0.79,121.9
MTU1,05/12/2015 18:57:42,5.216,0.79,121.9
MTU1,05/12/2015 18:57:41,5.197,0.78,121.8
MTU1,05/12/2015 18:57:40,5.205,0.79,121.7
MTU1,05/12/2015 18:57:39,5.224,0.79,121.9
MTU1,05/12/2015 18:57:38,5.212,0.79,121.9
MTU1,05/12/2015 18:57:42,5.212,0.79,121.9
MTU1,05/12/2015 18:57:38,5.212,0.79,121.9
MTU1,05/12/2015 18:57:37,5.196,0.78,121.8
MTU1,05/12/2015 18:57:36,5.196,0.78,121.8
MTU1,05/12/2015 18:57:37,5.196,0.78,121.8
MTU1,05/12/2015 18:57:36,5.208,0.79,121.8
MTU1,05/12/2015 18:57:35,5.220,0.79,122.0
MTU1,05/12/2015 18:57:34,5.220,0.79,122.0
MTU1,05/12/2015 18:57:36,5.220,0.79,122.0
MTU1,05/12/2015 18:57:34,5.198,0.78,121.9
MTU1,05/12/2015 18:57:33,5.197,0.78,121.7
MTU1,05/12/2015 18:57:32,5.209,0.79,121.8
MTU1,05/12/2015 18:57:31,5.218,0.79,122.0
MTU1,05/12/2015 18:57:30,5.196,0.78,121.8
MTU1,05/12/2015 18:57:29,5.198,0.78,121.7
MTU1,05/12/2015 18:57:28,5.199,0.78,121.8
MTU1,05/12/2015 18:57:27,5.218,0.79,121.9
MTU1,05/12/2015 18:57:26,5.201,0.79,121.9
MTU1,05/12/2015 18:57:25,5.192,0.78,121.7
MTU1,05/12/2015 18:57:24,5.206,0.79,121.8
MTU1,05/12/2015 18:57:23,5.217,0.79,122.0
MTU1,05/12/2015 18:57:22,5.217,0.79,122.0
MTU1,05/12/2015 18:57:21,5.195,0.78,121.9
MTU1,05/12/2015 18:57:31,5.195,0.78,121.9
MTU1,05/12/2015 18:57:21,5.193,0.78,121.7
MTU1,05/12/2015 18:57:20,5.209,0.79,121.8
MTU1,05/12/2015 18:57:19,5.212,0.79,121.9
MTU1,05/12/2015 18:57:18,5.190,0.78,121.8
MTU1,05/12/2015 18:57:17,5.195,0.78,121.7
MTU1,05/12/2015 18:57:16,5.216,0.79,121.9
MTU1,05/12/2015 18:57:15,5.216,0.79,121.9
MTU1,05/12/2015 18:57:17,5.216,0.79,121.9
MTU1,05/12/2015 18:57:15,5.212,0.79,121.9
MTU1,05/12/2015 18:57:14,5.212,0.79,121.9
MTU1,05/12/2015 18:57:16,5.212,0.79,121.9
MTU1,05/12/2015 18:57:14,5.195,0.78,121.8
MTU1,05/12/2015 18:57:13,5.199,0.78,121.7
MTU1,05/12/2015 18:57:12,5.199,0.78,121.7
MTU1,05/12/2015 18:57:21,5.199,0.78,121.7
MTU1,05/12/2015 18:57:12,5.219,0.79,121.9
MTU1,05/12/2015 18:57:11,5.212,0.79,122.0
MTU1,05/12/2015 18:57:10,5.195,0.78,121.8
MTU1,05/12/2015 18:57:09,5.199,0.78,121.8
MTU1,05/12/2015 18:57:08,5.220,0.79,122.0
MTU1,05/12/2015 18:57:07,5.208,0.79,121.9
MTU1,05/12/2015 18:57:06,5.197,0.78,121.8
MTU1,05/12/2015 18:57:05,5.209,0.79,121.8
MTU1,05/12/2015 18:57:04,5.224,0.79,122.0
MTU1,05/12/2015 18:57:03,5.198,0.78,121.8
MTU1,05/12/2015 18:57:02,5.198,0.78,121.7
MTU1,05/12/2015 18:57:01,5.212,0.79,121.9
MTU1,05/12/2015 18:57:00,5.193,0.78,121.8
MTU1,05/12/2015 18:56:59,5.193,0.78,121.8
MTU1,05/12/2015 18:56:58,5.193,0.78,121.8
MTU1,05/12/2015 18:57:02,5.193,0.78,121.8
MTU1,05/12/2015 18:56:58,5.193,0.78,121.8
MTU1,05/12/2015 18:56:57,5.211,0.79,122.0
MTU1,05/12/2015 18:56:56,5.200,0.78,122.0
MTU1,05/12/2015 18:56:55,5.180,0.78,121.8
MTU1,05/12/2015 18:56:54,5.173,0.78,121.9
MTU1,05/12/2015 18:56:53,6.346,0.96,121.4
MTU1,05/12/2015 18:56:52,5.060,0.76,122.0
MTU1,05/12/2015 18:56:51,5.053,0.76,121.9
MTU1,05/12/2015 18:56:50,5.053,0.76,121.9
MTU1,05/12/2015 18:56:58,5.053,0.76,121.9
MTU1,05/12/2015 18:56:50,5.059,0.76,121.9
MTU1,05/12/2015 18:56:49,5.073,0.77,122.0
MTU1,05/12/2015 18:56:48,5.055,0.76,122.0
MTU1,05/12/2015 18:56:47,5.046,0.76,121.7
MTU1,05/12/2015 18:56:46,5.062,0.76,121.8
MTU1,05/12/2015 18:56:45,5.062,0.76,121.8
MTU1,05/12/2015 18:56:47,5.062,0.76,121.8
MTU1,05/12/2015 18:56:45,5.054,0.76,121.9
MTU1,05/12/2015 18:56:44,5.054,0.76,121.9
MTU1,05/12/2015 18:56:43,5.046,0.76,121.7
MTU1,05/12/2015 18:56:42,5.068,0.77,121.8
MTU1,05/12/2015 18:56:41,5.072,0.77,122.0
MTU1,05/12/2015 18:56:40,5.059,0.76,121.9
MTU1,05/12/2015 18:56:39,5.075,0.77,121.9
MTU1,05/12/2015 18:56:38,5.075,0.77,121.9
MTU1,05/12/2015 18:56:42,5.075,0.77,121.9
MTU1,05/12/2015 18:56:38,5.075,0.77,121.9
MTU1,05/12/2015 18:56:37,5.075,0.77,122.0
MTU1,05/12/2015 18:56:36,5.075,0.77,122.0
MTU1,05/12/2015 18:56:45,5.075,0.77,122.0
MTU1,05/12/2015 18:56:36,5.058,0.76,121.8
MTU1,05/12/2015 18:56:35,5.053,0.76,121.7
MTU1,05/12/2015 18:56:34,5.070,0.77,121.8
MTU1,05/12/2015 18:56:33,5.073,0.77,121.9
MTU1,05/12/2015 18:56:32,5.073,0.77,121.9
MTU1,05/12/2015 18:56:41,5.073,0.77,121.9
MTU1,05/12/2015 18:56:32,5.056,0.76,121.7
MTU1,05/12/2015 18:56:31,5.056,0.76,121.7
MTU1,05/12/2015 18:56:39,5.056,0.76,121.7
MTU1,05/12/2015 18:56:31,5.053,0.76,121.6
MTU1,05/12/2015 18:56:30,5.071,0.77,121.8
MTU1,05/12/2015 18:56:29,5.074,0.77,121.9
MTU1,05/12/2015 18:56:28,5.058,0.76,121.8
MTU1,05/12/2015 18:56:27,5.056,0.76,121.7
MTU1,05/12/2015 18:56:26,5.056,0.76,121.7
MTU1,05/12/2015 18:56:27,5.056,0.76,121.7
MTU1,05/12/2015 18:56:26,5.064,0.76,121.8
MTU1,05/12/2015 18:56:25,5.076,0.77,121.9
MTU1,05/12/2015 18:56:24,5.059,0.76,121.9
MTU1,05/12/2015 18:56:23,5.059,0.76,121.7
MTU1,05/12/2015 18:56:22,5.065,0.76,121.8
MTU1,05/12/2015 18:56:21,5.065,0.76,121.8
MTU1,05/12/2015 18:56:31,5.065,0.76,121.8
MTU1,05/12/2015 18:56:21,5.076,0.77,121.9
MTU1,05/12/2015 18:56:20,5.065,0.76,121.9
MTU1,05/12/2015 18:56:19,5.057,0.76,121.7
MTU1,05/12/2015 18:56:18,5.062,0.76,121.7
MTU1,05/12/2015 18:56:17,5.099,0.77,122.6
MTU1,05/12/2015 18:56:16,5.089,0.77,122.7
MTU1,05/12/2015 18:56:15,5.089,0.77,122.7
MTU1,05/12/2015 18:56:17,5.089,0.77,122.7
MTU1,05/12/2015 18:56:15,5.089,0.77,122.7
MTU1,05/12/2015 18:56:17,5.089,0.77,122.7
MTU1,05/12/2015 18:56:15,5.075,0.77,122.5
MTU1,05/12/2015 18:56:14,5.086,0.77,122.5
MTU1,05/12/2015 18:56:13,5.100,0.77,122.6
MTU1,05/12/2015 18:56:12,5.100,0.77,122.7
MTU1,05/12/2015 18:56:11,5.080,0.77,122.6
MTU1,05/12/2015 18:56:10,5.084,0.77,122.5
MTU1,05/12/2015 18:56:09,5.102,0.77,122.6
MTU1,05/12/2015 18:56:08,5.106,0.77,122.8
MTU1,05/12/2015 18:56:07,5.093,0.77,122.6
MTU1,05/12/2015 18:56:06,5.093,0.77,122.6
MTU1,05/12/2015 18:56:07,5.093,0.77,122.6
MTU1,05/12/2015 18:56:06,5.082,0.77,122.5
MTU1,05/12/2015 18:56:05,5.098,0.77,122.6
MTU1,05/12/2015 18:56:04,5.105,0.77,122.7
MTU1,05/12/2015 18:56:03,5.093,0.77,122.7
MTU1,05/12/2015 18:56:02,5.084,0.77,122.5
MTU1,05/12/2015 18:56:01,5.091,0.77,122.5
MTU1,05/12/2015 18:56:00,5.097,0.77,122.7
MTU1,05/12/2015 18:55:59,5.097,0.77,122.7
MTU1,05/12/2015 18:55:58,5.089,0.77,122.6
MTU1,05/12/2015 18:55:57,5.088,0.77,122.5
MTU1,05/12/2015 18:55:56,5.107,0.77,122.7
MTU1,05/12/2015 18:55:55,5.107,0.77,122.7
MTU1,05/12/2015 18:55:57,5.107,0.77,122.7
MTU1,05/12/2015 18:55:55,5.102,0.77,122.7
MTU1,05/12/2015 18:55:54,5.088,0.77,122.6
MTU1,05/12/2015 18:55:53,5.088,0.77,122.5
MTU1,05/12/2015 18:55:52,5.098,0.77,122.6
MTU1,05/12/2015 18:56:01,5.098,0.77,122.6
MTU1,05/12/2015 18:55:52,5.098,0.77,122.6
MTU1,05/12/2015 18:55:51,5.108,0.77,122.8
MTU1,05/12/2015 18:55:50,5.091,0.77,122.7
MTU1,05/12/2015 18:55:49,5.085,0.77,122.5
MTU1,05/12/2015 18:55:48,5.085,0.77,122.5
MTU1,05/12/2015 18:55:52,5.085,0.77,122.5
MTU1,05/12/2015 18:55:48,5.096,0.77,122.6
MTU1,05/12/2015 18:55:47,5.101,0.77,122.8
MTU1,05/12/2015 18:55:46,5.101,0.77,122.8
MTU1,05/12/2015 18:55:47,5.101,0.77,122.8
MTU1,05/12/2015 18:55:46,5.101,0.77,122.8
MTU1,05/12/2015 18:55:45,5.096,0.77,122.6
MTU1,05/12/2015 18:55:44,5.096,0.77,122.6
MTU1,05/12/2015 18:55:43,5.108,0.77,122.7
MTU1,05/12/2015 18:55:42,5.105,0.77,122.8
MTU1,05/12/2015 18:55:41,5.085,0.77,122.6
MTU1,05/12/2015 18:55:40,5.084,0.77,122.5
MTU1,05/12/2015 18:55:39,5.104,0.77,122.7
MTU1,05/12/2015 18:55:38,5.101,0.77,122.7
MTU1,05/12/2015 18:55:37,5.086,0.77,122.5
MTU1,05/12/2015 18:55:36,5.079,0.77,122.4
MTU1,05/12/2015 18:55:35,5.099,0.77,122.6
MTU1,05/12/2015 18:55:34,5.100,0.77,122.7
MTU1,05/12/2015 18:55:33,5.085,0.77,122.5
MTU1,05/12/2015 18:55:32,5.085,0.77,122.5
MTU1,05/12/2015 18:55:33,5.085,0.77,122.5
MTU1,05/12/2015 18:55:32,5.082,0.77,122.4
MTU1,05/12/2015 18:55:33,5.082,0.77,122.4
MTU1,05/12/2015 18:55:32,5.082,0.77,122.4
MTU1,05/12/2015 18:55:31,5.093,0.77,122.6
MTU1,05/12/2015 18:55:30,5.103,0.77,122.7
MTU1,05/12/2015 18:55:29,5.085,0.77,122.7
MTU1,05/12/2015 18:55:28,5.080,0.77,122.5
MTU1,05/12/2015 18:55:27,5.092,0.77,122.6
MTU1,05/12/2015 18:55:26,5.102,0.77,122.7
MTU1,05/12/2015 18:55:25,5.102,0.77,122.7
MTU1,05/12/2015 18:55:37,5.102,0.77,122.7
MTU1,05/12/2015 18:55:25,5.090,0.77,122.6
MTU1,05/12/2015 18:55:24,5.093,0.77,122.5
MTU1,05/12/2015 18:55:23,5.093,0.77,122.5
MTU1,05/12/2015 18:55:33,5.093,0.77,122.5
MTU1,05/12/2015 18:55:23,5.093,0.77,122.5
MTU1,05/12/2015 18:55:22,5.093,0.77,122.5
MTU1,05/12/2015 18:55:23,5.093,0.77,122.5
MTU1,05/12/2015 18:55:22,5.093,0.77,122.5
MTU1,05/12/2015 18:55:21,5.104,0.77,122.7
MTU1,05/12/2015 18:55:31,5.104,0.77,122.7
MTU1,05/12/2015 18:55:21,5.104,0.77,122.7
MTU1,05/12/2015 18:55:31,5.104,0.77,122.7
MTU1,05/12/2015 18:55:21,5.091,0.77,122.5
MTU1,05/12/2015 18:55:20,5.076,0.77,122.4
MTU1,05/12/2015 18:55:19,5.084,0.77,122.4
MTU1,05/12/2015 18:55:18,5.084,0.77,122.4
MTU1,05/12/2015 18:55:22,5.084,0.77,122.4
MTU1,05/12/2015 18:55:18,5.103,0.77,122.6
MTU1,05/12/2015 18:55:17,5.087,0.77,122.6
MTU1,05/12/2015 18:55:16,5.080,0.77,122.4
MTU1,05/12/2015 18:55:15,5.084,0.77,122.4
MTU1,05/12/2015 18:55:14,5.101,0.77,122.6
MTU1,05/12/2015 18:55:13,4.981,0.75,122.5
MTU1,05/12/2015 18:55:12,4.968,0.75,122.3
MTU1,05/12/2015 18:55:11,4.980,0.75,122.3
MTU1,05/12/2015 18:55:10,4.993,0.75,122.5
MTU1,05/12/2015 18:55:09,4.979,0.75,122.4
MTU1,05/12/2015 18:55:08,4.965,0.75,122.3
MTU1,05/12/2015 18:55:07,4.977,0.75,122.3
MTU1,05/12/2015 18:55:06,4.990,0.75,122.5
MTU1,05/12/2015 18:55:05,4.978,0.75,122.4
MTU1,05/12/2015 18:55:04,4.963,0.75,122.3
MTU1,05/12/2015 18:55:03,4.969,0.75,122.2
MTU1,05/12/2015 18:55:02,4.989,0.75,122.5
MTU1,05/12/2015 18:55:01,4.973,0.75,122.4
MTU1,05/12/2015 18:55:00,4.969,0.75,122.3
MTU1,05/12/2015 18:54:59,4.969,0.75,122.3
MTU1,05/12/2015 18:54:58,4.986,0.75,122.4
MTU1,05/12/2015 18:54:57,4.974,0.75,122.5
MTU1,05/12/2015 18:54:56,4.961,0.75,122.3
MTU1,05/12/2015 18:54:57,4.961,0.75,122.3
MTU1,05/12/2015 18:54:56,4.961,0.75,122.3
MTU1,05/12/2015 18:54:55,4.975,0.75,122.4
MTU1,05/12/2015 18:54:54,4.985,0.75,122.5
MTU1,05/12/2015 18:54:53,4.976,0.75,122.5
MTU1,05/12/2015 18:54:52,4.956,0.75,122.2
MTU1,05/12/2015 18:54:53,4.956,0.75,122.2
MTU1,05/12/2015 18:54:52,4.956,0.75,122.2
MTU1,05/12/2015 18:54:51,4.972,0.75,122.3
MTU1,05/12/2015 18:54:50,4.985,0.75,122.4
MTU1,05/12/2015 18:54:49,4.970,0.75,122.4
MTU1,05/12/2015 18:54:48,4.970,0.75,122.4
MTU1,05/12/2015 18:54:52,4.970,0.75,122.4
MTU1,05/12/2015 18:54:48,4.960,0.75,122.2
MTU1,05/12/2015 18:54:47,4.968,0.75,122.2
MTU1,05/12/2015 18:54:46,4.963,0.75,122.3
MTU1,05/12/2015 18:54:45,4.963,0.75,122.3
MTU1,05/12/2015 18:54:44,4.963,0.75,122.3
MTU1,05/12/2015 18:54:46,4.963,0.75,122.3
MTU1,05/12/2015 18:54:44,4.963,0.75,122.3
MTU1,05/12/2015 18:54:43,4.965,0.75,122.2
MTU1,05/12/2015 18:54:42,4.980,0.75,122.4
MTU1,05/12/2015 18:54:41,4.979,0.75,122.4
MTU1,05/12/2015 18:54:40,4.963,0.75,122.3
MTU1,05/12/2015 18:54:39,4.965,0.75,122.2
MTU1,05/12/2015 18:54:38,4.977,0.75,122.4
MTU1,05/12/2015 18:54:37,4.983,0.75,122.5
MTU1,05/12/2015 18:54:36,4.966,0.75,122.4
MTU1,05/12/2015 18:54:35,4.962,0.75,122.3
MTU1,05/12/2015 18:54:34,4.972,0.75,122.3
MTU1,05/12/2015 18:54:33,4.984,0.75,122.5
MTU1,05/12/2015 18:54:32,4.975,0.75,122.5
MTU1,05/12/2015 18:54:33,4.975,0.75,122.5
MTU1,05/12/2015 18:54:32,4.975,0.75,122.5
MTU1,05/12/2015 18:54:31,4.962,0.75,122.4
MTU1,05/12/2015 18:54:30,4.965,0.75,122.3
MTU1,05/12/2015 18:54:29,4.978,0.75,122.4
MTU1,05/12/2015 18:54:28,4.990,0.75,122.5
MTU1,05/12/2015 18:54:27,4.969,0.75,122.4
MTU1,05/12/2015 18:54:26,4.961,0.75,122.3
MTU1,05/12/2015 18:54:37,4.961,0.75,122.3
MTU1,05/12/2015 18:54:26,4.961,0.75,122.3
MTU1,05/12/2015 18:54:25,4.974,0.75,122.3
MTU1,05/12/2015 18:54:24,4.980,0.75,122.4
MTU1,05/12/2015 18:54:23,4.976,0.75,122.5
MTU1,05/12/2015 18:54:22,4.957,0.75,122.3
MTU1,05/12/2015 18:54:21,4.954,0.75,122.2
MTU1,05/12/2015 18:54:20,4.967,0.75,122.4
MTU1,05/12/2015 18:54:19,4.968,0.75,122.4
MTU1,05/12/2015 18:54:23,4.968,0.75,122.4
MTU1,05/12/2015 18:54:19,4.968,0.75,122.4
MTU1,05/12/2015 18:54:18,4.968,0.75,122.4
MTU1,05/12/2015 18:54:22,4.968,0.75,122.4
MTU1,05/12/2015 18:54:18,4.958,0.75,122.4
MTU1,05/12/2015 18:54:17,4.954,0.75,122.2
MTU1,05/12/2015 18:54:16,4.954,0.75,122.2
MTU1,05/12/2015 18:54:17,4.954,0.75,122.2
MTU1,05/12/2015 18:54:16,4.954,0.75,122.2
MTU1,05/12/2015 18:54:15,4.962,0.75,122.3
MTU1,05/12/2015 18:54:14,4.965,0.75,122.4
MTU1,05/12/2015 18:54:13,4.950,0.75,122.3
MTU1,05/12/2015 18:54:12,4.950,0.75,122.3
MTU1,05/12/2015 18:54:13,4.950,0.75,122.3
MTU1,05/12/2015 18:54:12,4.943,0.75,122.2
MTU1,05/12/2015 18:54:11,4.957,0.75,122.3
MTU1,05/12/2015 18:54:10,4.961,0.75,122.4
MTU1,05/12/2015 18:54:09,4.956,0.75,122.4
MTU1,05/12/2015 18:54:08,4.942,0.75,122.3
MTU1,05/12/2015 18:54:07,4.944,0.75,122.3
MTU1,05/12/2015 18:54:06,4.961,0.75,122.4
MTU1,05/12/2015 18:54:05,4.962,0.75,122.5
MTU1,05/12/2015 18:54:04,4.953,0.75,122.5
MTU1,05/12/2015 18:54:03,4.942,0.75,122.4
MTU1,05/12/2015 18:54:02,4.951,0.75,122.5
MTU1,05/12/2015 18:54:01,4.966,0.75,122.6
MTU1,05/12/2015 18:54:00,4.948,0.75,122.5
MTU1,05/12/2015 18:53:59,4.948,0.75,122.5
MTU1,05/12/2015 18:53:58,4.942,0.75,122.5
MTU1,05/12/2015 18:53:57,4.953,0.75,122.5
MTU1,05/12/2015 18:53:56,4.963,0.75,122.7
MTU1,05/12/2015 18:53:55,4.952,0.75,122.7
MTU1,05/12/2015 18:53:54,4.947,0.75,122.6
MTU1,05/12/2015 18:53:53,4.947,0.75,122.6
MTU1,05/12/2015 18:54:01,4.947,0.75,122.6
MTU1,05/12/2015 18:53:53,4.942,0.75,122.6
MTU1,05/12/2015 18:53:52,4.942,0.75,122.6
MTU1,05/12/2015 18:53:53,4.942,0.75,122.6
MTU1,05/12/2015 18:53:52,4.957,0.75,122.6
MTU1,05/12/2015 18:53:51,4.957,0.75,122.7
MTU1,05/12/2015 18:53:50,4.940,0.75,122.6
MTU1,05/12/2015 18:53:49,4.940,0.75,122.6
MTU1,05/12/2015 18:53:53,4.940,0.75,122.6
MTU1,05/12/2015 18:53:49,4.942,0.75,122.5
MTU1,05/12/2015 18:53:48,4.949,0.75,122.6
MTU1,05/12/2015 18:53:47,4.949,0.75,122.6
MTU1,05/12/2015 18:53:46,4.961,0.75,122.7
MTU1,05/12/2015 18:53:47,4.961,0.75,122.7
MTU1,05/12/2015 18:53:46,4.954,0.75,122.8
MTU1,05/12/2015 18:53:45,4.950,0.75,122.7
MTU1,05/12/2015 18:53:44,4.950,0.75,122.7
MTU1,05/12/2015 18:53:43,4.964,0.75,122.8
MTU1,05/12/2015 18:53:42,4.959,0.75,122.9
MTU1,05/12/2015 18:53:41,4.943,0.75,122.6
MTU1,05/12/2015 18:53:40,4.939,0.75,122.5
MTU1,05/12/2015 18:53:39,4.958,0.75,122.7
MTU1,05/12/2015 18:53:38,4.955,0.75,122.8
MTU1,05/12/2015 18:53:37,4.938,0.75,122.6
MTU1,05/12/2015 18:53:36,4.944,0.75,122.5
MTU1,05/12/2015 18:53:35,4.957,0.75,122.7
MTU1,05/12/2015 18:53:34,4.957,0.75,122.8
MTU1,05/12/2015 18:53:33,4.940,0.75,122.7
MTU1,05/12/2015 18:53:32,4.940,0.75,122.7
MTU1,05/12/2015 18:53:33,4.940,0.75,122.7
MTU1,05/12/2015 18:53:32,4.940,0.75,122.6
MTU1,05/12/2015 18:53:31,4.963,0.75,122.8
MTU1,05/12/2015 18:53:30,4.949,0.75,122.8
MTU1,05/12/2015 18:53:29,4.936,0.75,122.6
MTU1,05/12/2015 18:53:33,4.936,0.75,122.6
MTU1,05/12/2015 18:53:29,4.936,0.75,122.6
MTU1,05/12/2015 18:53:28,4.948,0.75,122.6
MTU1,05/12/2015 18:53:27,4.962,0.75,122.9
MTU1,05/12/2015 18:53:26,4.962,0.75,122.9
MTU1,05/12/2015 18:53:27,4.962,0.75,122.9
MTU1,05/12/2015 18:53:26,4.949,0.75,122.8
MTU1,05/12/2015 18:53:25,4.936,0.75,122.6
MTU1,05/12/2015 18:53:24,4.944,0.75,122.7
MTU1,05/12/2015 18:53:23,4.959,0.75,122.9
MTU1,05/12/2015 18:53:22,4.939,0.75,122.8
MTU1,05/12/2015 18:53:21,4.934,0.75,122.7
MTU1,05/12/2015 18:53:20,4.957,0.75,122.8
MTU1,05/12/2015 18:53:19,4.954,0.75,122.8
MTU1,05/12/2015 18:53:18,4.940,0.75,122.7
MTU1,05/12/2015 18:53:17,4.942,0.75,122.6
MTU1,05/12/2015 18:53:16,4.958,0.75,122.8
MTU1,05/12/2015 18:53:15,4.952,0.75,122.8
MTU1,05/12/2015 18:53:14,4.935,0.75,122.6
MTU1,05/12/2015 18:53:13,4.938,0.75,122.6
MTU1,05/12/2015 18:53:12,4.938,0.75,122.6
MTU1,05/12/2015 18:53:13,4.938,0.75,122.6
MTU1,05/12/2015 18:53:12,4.960,0.75,122.8
MTU1,05/12/2015 18:53:11,4.948,0.75,122.8
MTU1,05/12/2015 18:53:10,4.944,0.75,122.6
MTU1,05/12/2015 18:53:09,4.944,0.75,122.6
MTU1,05/12/2015 18:53:13,4.944,0.75,122.6
MTU1,05/12/2015 18:53:09,4.944,0.75,122.6
MTU1,05/12/2015 18:53:08,4.944,0.75,122.6
MTU1,05/12/2015 18:53:12,4.944,0.75,122.6
MTU1,05/12/2015 18:53:08,4.956,0.75,122.7
MTU1,05/12/2015 18:53:07,4.951,0.75,122.7
MTU1,05/12/2015 18:53:06,4.935,0.75,122.6
MTU1,05/12/2015 18:53:05,4.945,0.75,122.6
MTU1,05/12/2015 18:53:04,4.964,0.75,122.8
MTU1,05/12/2015 18:53:03,4.958,0.75,122.9
MTU1,05/12/2015 18:53:02,4.947,0.75,122.7
MTU1,05/12/2015 18:53:01,4.958,0.75,122.8
MTU1,05/12/2015 18:53:00,4.958,0.75,122.8
MTU1,05/12/2015 18:52:59,4.958,0.75,122.8
MTU1,05/12/2015 18:53:03,4.958,0.75,122.8
MTU1,05/12/2015 18:52:59,4.958,0.75,122.8
MTU1,05/12/2015 18:52:58,4.941,0.75,122.7
MTU1,05/12/2015 18:52:57,4.954,0.75,122.7
MTU1,05/12/2015 18:52:56,4.954,0.75,122.7
MTU1,05/12/2015 18:52:57,4.954,0.75,122.7
MTU1,05/12/2015 18:52:56,4.970,0.75,122.8
MTU1,05/12/2015 18:52:55,4.958,0.75,122.8
MTU1,05/12/2015 18:52:54,4.948,0.75,122.6
MTU1,05/12/2015 18:52:53,4.951,0.75,122.6
MTU1,05/12/2015 18:52:52,4.970,0.75,122.8
